policy_id,driver_age,gender,driving_experience,vehicle_make,vehicle_model,vehicle_type,vehicle_age,engine_capacity,vehicle_value,county,annual_mileage,previous_claims,claim_amount_history,no_claim_bonus,policy_type,accident_risk_index,theft_risk_index,driver_risk_score,premium_amount
9795,65,Male,44,Nissan,Xtrail,Hatchback,3,2000,618999,Kajiado,27485,2,322612,1,Comprehensive,0.96,0.42,72.2,43484.99
9796,40,Female,22,Subaru,Forester,Pickup,14,1800,5789416,Nyeri,24207,1,207363,0,Third Party,0.25,0.68,53.6,111191.24
9797,24,Male,0,Nissan,Xtrail,Hatchback,15,1200,7095639,Kilifi,10666,2,424644,0,Comprehensive,0.52,0.74,85.9,143634.58
9798,51,Female,33,Mazda,Demio,Sedan,2,1300,6411327,Nairobi,41404,3,352578,1,Comprehensive,0.33,0.73,81.5,128119.9
9799,24,Female,0,Subaru,Impreza,SUV,3,2000,6308676,Uasin Gishu,21265,1,86173,1,Third Party,0.47,0.27,60.0,118380.14
9800,71,Female,47,Subaru,Forester,Hatchback,0,1300,8555493,Kiambu,21803,2,322938,0,Third Party,0.85,0.3,63.5,161382.39
9801,46,Female,24,Mitsubishi,Outlander,Hatchback,13,3000,1423322,Machakos,16570,2,339606,1,Third Party,0.58,0.74,76.7,55049.83
9802,51,Male,22,Mazda,Demio,Sedan,0,1200,6195850,Kiambu,18507,0,0,1,Comprehensive,0.26,0.44,28.6,104037.75
9803,39,Female,18,Subaru,Impreza,Pickup,9,1000,9707027,Mombasa,58803,0,0,0,Comprehensive,0.35,0.91,46.7,168155.4
9804,60,Female,42,Nissan,Xtrail,Hatchback,5,3000,3908083,Kisumu,18425,0,0,1,Comprehensive,0.67,0.96,46.8,82071.24
9805,67,Female,48,Mazda,CX5,Sedan,16,3000,9992574,Kisumu,37617,1,146528,1,Third Party,0.69,0.7,53.7,176438.61
9806,22,Male,1,Isuzu,Dmax,Pickup,14,2500,1043034,Nyeri,16763,0,0,0,Third Party,0.98,0.68,69.5,50045.51
9807,39,Female,14,Mitsubishi,Pajero,Pickup,13,1500,4944138,Nairobi,25494,1,235918,1,Comprehensive,0.47,0.48,56.7,95612.07
9808,18,Female,0,Subaru,Impreza,Pickup,12,1500,7414905,Kiambu,48399,4,260032,0,Comprehensive,0.35,0.34,105.8,153873.58
9809,38,Male,16,Toyota,Harrier,Sedan,10,1800,4102546,Kisumu,34007,2,296474,0,Comprehensive,0.99,0.6,90.2,102788.19
9810,71,Male,47,Mazda,CX5,SUV,10,1500,903180,Nakuru,53684,2,417560,1,Comprehensive,0.92,0.84,76.4,48047.7
9811,51,Female,23,Mazda,Demio,SUV,16,3000,1561217,Kiambu,39867,1,33181,0,Third Party,0.64,0.8,62.2,57718.25
9812,40,Female,17,Mitsubishi,Pajero,Sedan,11,3000,6337491,Nyeri,18435,0,0,0,Third Party,0.6,0.83,52.1,123662.36
9813,34,Female,14,Nissan,Xtrail,Hatchback,14,1500,4654018,Embu,18417,0,0,1,Comprehensive,0.83,0.73,60.0,93160.27
9814,24,Male,3,Nissan,Navara,Sedan,7,2500,9479783,Kiambu,9893,0,0,1,Third Party,0.35,0.72,50.4,162346.74
9815,46,Female,24,Nissan,Xtrail,Sedan,3,1800,2458891,Kericho,26597,1,183693,1,Third Party,0.74,0.67,65.1,63283.36
9816,19,Female,0,Honda,CRV,Pickup,5,1300,930378,Meru,7466,1,64194,0,Third Party,0.77,0.21,70.3,43605.67
9817,56,Female,38,Nissan,Note,SUV,15,1500,9078143,Embu,7433,0,0,1,Third Party,0.2,0.99,35.3,150272.14
9818,56,Female,27,Mitsubishi,Outlander,Pickup,8,3000,2628125,Nairobi,11218,1,151707,1,Third Party,0.66,0.87,61.7,69321.88
9819,28,Male,10,Subaru,Forester,SUV,11,2000,5269268,Embu,28845,2,326320,0,Comprehensive,0.54,0.71,83.9,118239.02
9820,32,Male,5,Honda,CRV,SUV,0,2500,7437012,Kilifi,45528,1,198755,1,Comprehensive,0.91,0.74,78.6,146105.18
9821,45,Female,26,Isuzu,Dmax,Pickup,3,1800,6180400,Kericho,56525,2,305112,0,Third Party,0.44,0.65,71.2,125206.0
9822,66,Female,37,Subaru,Impreza,Hatchback,4,1000,2620308,Kisumu,17318,0,0,1,Third Party,0.32,0.35,21.1,48904.62
9823,73,Female,49,Isuzu,Dmax,Sedan,5,2000,9993910,Kericho,49667,0,0,0,Comprehensive,0.92,0.24,33.4,174208.65
9824,32,Male,3,Subaru,Forester,Sedan,7,1800,2327133,Mombasa,56398,3,736851,1,Third Party,0.59,0.47,93.6,71156.99
9825,32,Male,6,Mazda,CX5,Sedan,1,1500,3761257,Kakamega,44089,1,160343,0,Third Party,0.56,0.71,67.5,87318.85
9826,66,Female,39,Mitsubishi,Outlander,Hatchback,17,1300,7109206,Mombasa,40376,1,37817,0,Third Party,0.36,0.35,37.3,127638.09
9827,63,Female,40,Subaru,Impreza,Hatchback,14,2000,7301067,Embu,14946,0,0,0,Comprehensive,0.53,0.84,38.7,134866.01
9828,31,Female,5,Isuzu,Dmax,Sedan,6,1500,9741540,Nakuru,15288,1,156382,0,Comprehensive,0.36,0.56,59.0,172623.1
9829,21,Male,3,Nissan,Navara,SUV,0,1800,9121001,Mombasa,32553,1,170169,0,Comprehensive,0.35,0.22,56.9,159965.01
9830,70,Female,42,Honda,CRV,Hatchback,18,2000,4303258,Nyeri,6196,0,0,1,Third Party,0.27,0.83,27.2,80698.87
9831,19,Female,0,Subaru,Forester,Pickup,2,1200,5838166,Uasin Gishu,59842,0,0,0,Comprehensive,0.94,0.42,64.6,115872.49
9832,66,Female,42,Mitsubishi,Pajero,Hatchback,4,2500,1197775,Kakamega,36437,1,44168,1,Comprehensive,0.72,1.0,61.1,48566.62
9833,65,Male,40,Nissan,Note,Hatchback,9,2000,4854261,Nairobi,59985,1,240673,0,Third Party,0.68,0.85,57.4,106513.91
9834,21,Male,1,Toyota,Axio,SUV,16,1300,2430758,Nairobi,8580,0,0,0,Comprehensive,0.63,0.89,63.7,64711.37
9835,39,Male,10,Mitsubishi,Outlander,Pickup,6,1200,5940893,Kericho,25150,2,458006,0,Comprehensive,0.66,0.59,79.6,125913.39
9836,21,Female,0,Isuzu,Dmax,Pickup,2,2500,8325788,Kiambu,50684,1,247109,0,Third Party,0.78,0.9,83.4,164586.82
9837,22,Male,0,Subaru,Forester,Sedan,11,3000,7564741,Kajiado,28214,4,342996,0,Comprehensive,0.66,0.78,121.9,168171.11
9838,60,Male,34,Mitsubishi,Pajero,Hatchback,13,1200,871578,Nakuru,49437,2,314566,1,Third Party,0.88,0.5,73.9,44873.67
9839,45,Female,18,Honda,CRV,Hatchback,10,1200,5488524,Kakamega,23994,2,492024,1,Comprehensive,0.77,0.81,84.3,117177.86
9840,43,Female,19,Mitsubishi,Pajero,Sedan,10,1500,989660,Nyeri,50500,1,95699,1,Comprehensive,0.77,0.76,69.3,43094.9
9841,47,Female,21,Toyota,Corolla,Pickup,15,2000,9816609,Kericho,35742,3,612879,1,Third Party,0.55,0.95,94.5,188899.13
9842,24,Male,2,Isuzu,Dmax,SUV,13,3000,1238569,Kakamega,12973,2,474458,0,Comprehensive,0.53,0.65,84.4,57828.54
9843,48,Female,28,Subaru,Forester,Sedan,8,1800,3297428,Uasin Gishu,30606,1,222443,0,Comprehensive,0.23,0.91,53.6,75211.42
9844,44,Male,17,Mitsubishi,Pajero,Pickup,16,2000,1601655,Mombasa,7333,1,222735,0,Third Party,0.24,0.45,46.7,49424.82
9845,51,Male,33,Mitsubishi,Outlander,Hatchback,19,1500,7561266,Embu,12000,4,757208,0,Comprehensive,0.67,0.99,111.9,164068.99
9846,52,Male,23,Isuzu,Dmax,Pickup,3,1300,8455437,Embu,16189,1,95165,1,Comprehensive,0.7,0.65,60.5,152531.55
9847,61,Female,40,Toyota,Axio,SUV,6,1500,8089894,Kisumu,54829,0,0,0,Comprehensive,0.29,0.81,31.9,139798.41
9848,50,Female,27,Honda,Fit,Pickup,6,2000,1113911,Mombasa,26178,1,148300,0,Third Party,0.54,0.48,53.3,45908.67
9849,73,Male,49,Honda,CRV,Hatchback,9,1300,5920529,Embu,36732,2,62360,1,Comprehensive,0.67,0.46,60.3,115557.93
9850,33,Male,5,Subaru,Impreza,Sedan,18,1300,2386518,Mombasa,55774,3,401946,0,Third Party,0.46,0.61,92.0,76297.77
9851,51,Female,30,Nissan,Note,Sedan,12,1800,9449768,Kakamega,21267,0,0,1,Comprehensive,0.69,0.81,48.9,162196.52
9852,25,Female,5,Isuzu,Dmax,Hatchback,19,1200,3384836,Machakos,28106,1,136342,0,Third Party,0.99,0.5,79.7,86122.54
9853,54,Female,29,Isuzu,Dmax,Hatchback,14,3000,7725072,Machakos,25079,2,478346,0,Third Party,0.48,0.39,62.7,149076.08
9854,66,Female,47,Mitsubishi,Pajero,SUV,1,1200,9600497,Kajiado,37777,2,142124,0,Third Party,0.2,0.49,50.3,169207.45
9855,57,Male,31,Honda,Fit,SUV,4,1300,3007117,Mombasa,23405,0,0,0,Third Party,0.48,0.4,31.4,63206.76
9856,46,Female,24,Isuzu,Dmax,SUV,9,1800,7683207,Embu,59702,1,219952,1,Third Party,0.68,0.81,66.1,142148.1
9857,36,Female,14,Subaru,Forester,SUV,2,2000,2344721,Machakos,24729,4,678240,0,Comprehensive,0.39,0.24,96.0,79020.82
9858,65,Male,38,Nissan,Navara,Pickup,7,2500,4147502,Mombasa,6770,1,57269,1,Third Party,0.32,0.76,44.8,84812.53
9859,54,Female,26,Mazda,CX5,Pickup,2,1300,9809545,Kakamega,21425,1,172185,1,Third Party,0.54,0.21,45.9,165743.17
9860,34,Male,9,Isuzu,Dmax,Sedan,16,1800,1606945,Kakamega,54336,0,0,0,Comprehensive,0.9,0.26,52.7,49304.18
9861,54,Female,36,Honda,Fit,Pickup,17,1800,3210787,Meru,17655,0,0,0,Third Party,0.28,0.49,28.7,63661.8
9862,74,Female,53,Nissan,Xtrail,Pickup,3,1800,2179029,Kajiado,10590,1,125710,0,Comprehensive,0.83,0.73,55.0,63135.43
9863,60,Female,40,Nissan,Note,Pickup,6,2000,2310970,Uasin Gishu,31587,1,195977,1,Comprehensive,0.33,0.81,48.6,57714.55
9864,69,Female,49,Toyota,Prado,Pickup,18,3000,9755537,Uasin Gishu,24364,3,393780,0,Third Party,0.43,0.26,66.1,181483.05
9865,27,Female,4,Isuzu,Dmax,Pickup,12,1000,4489659,Meru,18200,4,810812,1,Comprehensive,0.53,0.32,106.3,107094.88
9866,67,Female,44,Honda,CRV,Hatchback,5,3000,7851580,Kakamega,29513,2,23610,1,Third Party,0.32,0.37,51.0,141873.7
9867,26,Male,0,Isuzu,Dmax,Pickup,7,2500,6824339,Bungoma,31565,1,249590,0,Comprehensive,0.5,0.67,67.9,135565.08
9868,47,Female,21,Mitsubishi,Pajero,SUV,11,1300,2550576,Kiambu,18492,3,48213,1,Third Party,0.95,0.91,105.7,82508.64
9869,20,Male,0,Mazda,Demio,SUV,8,1800,8924675,Kericho,20114,6,479760,1,Comprehensive,0.9,0.66,157.7,194970.12
9870,61,Female,41,Mitsubishi,Outlander,Hatchback,11,1800,5116546,Machakos,47819,2,102916,1,Third Party,0.66,0.83,73.4,107848.19
9871,65,Female,38,Subaru,Impreza,SUV,5,1800,9376202,Kisumu,42089,1,178794,0,Comprehensive,0.53,0.89,53.7,169693.03
9872,20,Male,0,Honda,CRV,Sedan,1,1300,6899295,Uasin Gishu,44370,0,0,0,Third Party,0.66,0.78,62.9,131189.42
9873,43,Female,21,Isuzu,Dmax,Hatchback,6,1500,5352464,Meru,47687,1,29350,1,Third Party,0.22,0.6,49.6,98486.96
9874,73,Male,49,Isuzu,Dmax,SUV,17,1200,7877130,Embu,35526,0,0,1,Third Party,0.43,0.25,18.9,127206.95
9875,40,Male,13,Subaru,Forester,Sedan,5,2000,2384727,Nakuru,55670,1,31060,1,Comprehensive,0.63,0.89,69.2,66820.9
9876,18,Female,0,Nissan,Navara,Pickup,18,2500,9333981,Kericho,32978,0,0,0,Third Party,0.32,0.72,52.5,165009.71
9877,41,Female,22,Isuzu,Dmax,Hatchback,8,1500,3742851,Nyeri,19710,2,339052,1,Comprehensive,0.82,0.54,82.4,88642.76
9878,57,Female,28,Subaru,Impreza,Sedan,16,1200,4478655,Machakos,39170,0,0,0,Third Party,0.65,0.77,43.9,91829.82
9879,51,Female,33,Subaru,Forester,Pickup,9,1500,8561602,Kilifi,10468,3,505119,0,Comprehensive,0.47,0.54,81.9,165574.03
9880,37,Female,11,Mazda,CX5,SUV,1,2500,2242660,Kericho,31392,1,17748,1,Comprehensive,0.53,0.29,55.7,57389.9
9881,21,Male,0,Subaru,Forester,Pickup,18,1800,7717816,Embu,38346,1,179210,0,Third Party,0.6,0.96,79.2,150367.24
9882,21,Male,0,Nissan,Xtrail,Sedan,9,2500,2082681,Meru,54141,0,0,0,Third Party,0.56,0.42,52.2,56840.21
9883,53,Female,33,Isuzu,Dmax,Hatchback,2,1800,8160826,Kiambu,7962,0,0,0,Comprehensive,0.26,0.47,28.2,137712.39
9884,29,Female,5,Mazda,Demio,Sedan,7,2500,8596519,Bungoma,43158,3,416016,0,Comprehensive,0.37,0.36,86.3,168597.78
9885,47,Female,25,Isuzu,Dmax,Hatchback,12,1200,4790417,Kisumu,56939,1,184849,1,Third Party,0.76,0.71,66.0,98856.25
9886,35,Male,10,Honda,Fit,Pickup,2,1300,5136535,Embu,56651,3,532848,0,Comprehensive,0.63,0.57,95.3,119198.02
9887,45,Male,24,Mitsubishi,Pajero,Hatchback,15,1800,9579160,Bungoma,16459,0,0,0,Comprehensive,0.36,0.68,39.4,163487.4
9888,18,Male,0,Honda,CRV,Sedan,11,1000,3182860,Kakamega,38265,0,0,0,Comprehensive,0.78,0.84,68.7,77842.9
9889,47,Female,26,Mitsubishi,Pajero,Hatchback,9,1800,1365960,Meru,10956,3,72183,1,Third Party,0.74,0.44,90.0,56389.4
9890,23,Female,0,Nissan,Navara,Sedan,5,1300,2033675,Kakamega,49982,3,671895,1,Comprehensive,0.26,0.22,83.2,59605.12
9891,20,Female,0,Mitsubishi,Pajero,Hatchback,8,1000,8054507,Nakuru,46025,0,0,1,Third Party,0.92,0.98,74.7,149417.6
9892,26,Female,1,Isuzu,Dmax,Pickup,8,3000,9780213,Kericho,56161,2,361376,1,Third Party,0.5,0.46,78.7,178703.2
9893,57,Male,30,Nissan,Xtrail,Pickup,15,1300,9400328,Mombasa,15243,2,270178,0,Comprehensive,0.46,0.61,65.0,173004.92
9894,38,Female,14,Honda,CRV,Sedan,3,1300,1270105,Kajiado,37329,1,239786,1,Third Party,0.93,0.36,68.6,46201.57
9895,27,Female,8,Nissan,Note,Hatchback,4,1500,3153686,Kericho,59816,1,40541,0,Third Party,0.81,0.8,79.3,82655.29
9896,62,Female,42,Isuzu,Dmax,SUV,14,2500,1419537,Kiambu,6667,1,88085,0,Comprehensive,0.88,0.6,59.9,55293.06
9897,34,Female,8,Mazda,Demio,SUV,6,1300,3174337,Bungoma,30114,0,0,1,Third Party,0.9,0.55,58.5,70815.05
9898,74,Female,51,Nissan,Note,Hatchback,17,1200,956512,Uasin Gishu,6515,1,107811,1,Third Party,0.36,0.94,45.1,35047.68
9899,63,Female,35,Isuzu,Dmax,Hatchback,7,1800,1261899,Nyeri,13463,1,187023,1,Comprehensive,0.63,0.95,58.9,45378.49
9900,23,Male,0,Toyota,Corolla,Sedan,16,3000,8144449,Mombasa,13300,0,0,0,Comprehensive,0.77,0.23,53.7,149016.73
9901,53,Female,26,Subaru,Forester,Pickup,15,1200,5413088,Kajiado,29709,2,284576,0,Third Party,0.6,0.78,74.6,117396.32
9902,40,Female,16,Nissan,Note,Hatchback,1,1300,9674031,Machakos,50038,0,0,1,Third Party,0.88,0.29,49.7,164610.46
9903,40,Male,15,Mazda,CX5,SUV,3,2000,8357255,Kiambu,59013,2,97122,1,Third Party,0.85,0.5,83.0,161608.83
9904,39,Male,19,Nissan,Note,Hatchback,12,1300,4294533,Meru,30257,2,160742,0,Third Party,0.45,0.29,67.3,94167.99
9905,40,Male,12,Mitsubishi,Outlander,Hatchback,6,2000,5423619,Machakos,8238,1,202549,1,Third Party,0.27,0.89,58.4,107104.29
9906,40,Female,16,Nissan,Xtrail,Hatchback,6,1800,7893131,Nakuru,40661,2,265526,0,Third Party,0.9,0.7,88.5,159296.96
9907,46,Male,18,Isuzu,Dmax,Sedan,18,2500,2344497,Kilifi,38982,0,0,1,Comprehensive,0.36,0.85,42.3,55267.46
9908,23,Female,0,Isuzu,Dmax,Pickup,19,2000,1044385,Nakuru,29527,2,320058,0,Third Party,0.25,0.24,68.3,46815.78
9909,31,Male,8,Subaru,Forester,Sedan,17,1200,2498679,Uasin Gishu,53799,0,0,0,Comprehensive,0.68,0.9,60.4,65880.18
9910,31,Male,7,Toyota,Prado,Pickup,14,2500,8117931,Mombasa,51632,2,281862,1,Comprehensive,0.93,0.84,96.7,163418.96
9911,61,Female,42,Nissan,Note,Pickup,19,1300,6304169,Kericho,41352,2,251022,1,Comprehensive,0.42,0.79,65.4,121562.54
9912,70,Female,52,Mazda,Demio,Hatchback,1,1300,3433509,Uasin Gishu,50249,1,108309,1,Comprehensive,0.95,0.45,55.0,76052.63
9913,49,Male,31,Nissan,Note,SUV,18,2500,8340496,Nakuru,25620,1,75573,1,Comprehensive,0.3,0.84,53.8,148907.44
9914,65,Male,47,Nissan,Navara,Sedan,7,3000,1580403,Nyeri,55428,1,225515,0,Third Party,0.76,0.4,50.8,53406.04
9915,25,Male,4,Subaru,Forester,Hatchback,0,1500,360336,Uasin Gishu,15900,2,499256,0,Third Party,0.48,0.53,80.0,39505.04
9916,47,Male,27,Toyota,Prado,SUV,15,2500,6533894,Kiambu,12404,3,568905,0,Comprehensive,0.8,0.93,101.6,147608.41
9917,22,Female,0,Isuzu,Dmax,SUV,1,3000,3536201,Machakos,48521,2,371928,1,Comprehensive,0.44,0.66,82.9,86243.01
9918,60,Female,32,Mazda,Demio,Pickup,0,2000,9905734,Meru,53844,1,93562,1,Comprehensive,0.89,0.62,61.6,178936.01
9919,56,Female,38,Isuzu,Dmax,Pickup,10,1300,6863049,Nyeri,23391,0,0,1,Third Party,0.55,0.53,36.6,117695.74
9920,47,Female,25,Subaru,Impreza,Sedan,8,1500,4617886,Machakos,13314,0,0,1,Comprehensive,0.35,0.63,37.1,83318.29
9921,23,Male,4,Mazda,Demio,Hatchback,16,1300,7010719,Kakamega,23554,3,203685,1,Third Party,0.52,0.8,102.6,143560.78
9922,61,Male,35,Mitsubishi,Outlander,Hatchback,15,1000,9248009,Kakamega,30577,2,125218,1,Third Party,0.61,0.75,70.3,168870.14
9923,62,Female,42,Mitsubishi,Outlander,Pickup,2,2500,5573688,Bungoma,59152,2,94010,0,Comprehensive,0.26,0.28,49.9,111105.32
9924,28,Male,9,Subaru,Forester,Hatchback,18,1300,5503744,Nyeri,22646,2,422374,0,Third Party,0.47,0.97,87.0,120406.16
9925,29,Female,9,Isuzu,Dmax,Sedan,7,1800,2657018,Nakuru,20522,1,163115,0,Third Party,0.69,0.44,67.5,69705.27
9926,53,Female,33,Toyota,Axio,Pickup,16,1000,7740246,Nairobi,47186,2,437920,1,Comprehensive,0.42,0.49,63.4,141003.69
9927,29,Male,0,Nissan,Xtrail,SUV,18,2000,2971091,Kisumu,39456,0,0,0,Third Party,0.99,0.63,65.3,78716.36
9928,32,Male,4,Subaru,Impreza,SUV,4,2500,8954326,Kilifi,21992,0,0,1,Comprehensive,0.99,0.82,67.6,164964.89
9929,23,Female,0,Honda,Fit,Sedan,7,2000,2642174,Bungoma,46228,2,414754,0,Comprehensive,0.82,0.29,86.4,79832.61
9930,45,Male,18,Nissan,Navara,SUV,9,1500,3426800,Nairobi,50203,0,0,0,Comprehensive,0.94,0.53,53.8,79002.0
9931,57,Male,32,Mazda,Demio,SUV,9,1000,1762829,Kajiado,49399,1,236867,1,Comprehensive,0.52,0.89,57.4,50942.43
9932,36,Female,8,Mazda,CX5,Pickup,15,1200,1588806,Kericho,57245,2,373918,0,Comprehensive,0.75,0.26,77.2,58882.09
9933,72,Female,52,Toyota,Harrier,Sedan,2,2000,9577740,Kilifi,42367,1,11103,0,Comprehensive,0.97,0.75,60.6,179516.1
9934,40,Female,17,Honda,CRV,Pickup,12,1500,7591728,Kajiado,47462,1,217519,1,Comprehensive,0.63,0.97,70.8,142325.92
9935,63,Male,40,Isuzu,Dmax,Sedan,4,1800,4646008,Embu,27878,2,63018,0,Third Party,0.56,0.34,59.6,99490.12
9936,64,Female,35,Nissan,Xtrail,Hatchback,10,2500,1600275,Kiambu,25394,6,506442,0,Third Party,0.99,0.62,137.6,90554.12
9937,39,Female,13,Subaru,Forester,Pickup,1,1800,7348482,Nyeri,29602,1,68530,1,Third Party,0.23,0.4,47.9,127377.23
9938,21,Female,1,Mitsubishi,Pajero,Sedan,9,1500,3156304,Nakuru,57923,2,356106,0,Third Party,0.76,0.72,94.2,87844.56
9939,24,Female,0,Nissan,Xtrail,SUV,3,1200,4110576,Kilifi,52591,1,167111,0,Third Party,0.65,0.56,71.2,93008.64
9940,50,Female,25,Mazda,Demio,Sedan,1,1200,4587891,Kericho,52225,3,503520,1,Comprehensive,0.73,0.26,84.6,102868.36
9941,26,Female,8,Subaru,Impreza,Sedan,1,1800,5617946,Kakamega,21903,4,665776,1,Third Party,0.7,0.41,113.7,127069.19
9942,65,Male,38,Isuzu,Dmax,Pickup,19,2500,1806418,Nakuru,52139,0,0,0,Comprehensive,0.69,0.9,43.7,55646.27
9943,28,Male,2,Mazda,Demio,Sedan,4,1300,335879,Meru,6996,0,0,0,Third Party,0.49,0.67,51.6,28888.18
9944,28,Female,2,Honda,CRV,SUV,10,2500,5491396,Kiambu,58317,0,0,1,Comprehensive,0.2,0.49,39.3,98070.94
9945,62,Female,43,Mitsubishi,Pajero,Hatchback,11,1300,5341090,Uasin Gishu,58935,0,0,1,Comprehensive,0.84,0.95,50.7,102916.35
9946,47,Male,22,Honda,Fit,Pickup,4,1000,5358760,Meru,53737,3,81597,1,Third Party,0.97,0.28,93.7,118531.4
9947,31,Male,3,Subaru,Impreza,SUV,7,1000,7108398,Kericho,7809,1,95557,1,Third Party,0.88,0.82,79.8,138725.97
9948,18,Female,0,Mazda,CX5,Hatchback,1,1000,7134060,Meru,49450,1,230397,0,Third Party,0.85,0.28,74.6,138560.9
9949,68,Male,40,Honda,Fit,SUV,3,1300,8009049,Kisumu,35685,0,0,0,Third Party,0.45,0.98,36.6,142685.73
9950,69,Female,47,Mazda,CX5,Pickup,13,1500,6958658,Kajiado,12590,1,66848,0,Comprehensive,0.3,0.8,43.0,128179.87
9951,28,Male,4,Subaru,Impreza,Hatchback,7,1200,1666426,Kisumu,59021,1,59565,0,Comprehensive,0.3,0.36,54.7,48696.39
9952,32,Male,13,Mitsubishi,Pajero,Sedan,3,2500,2706947,Mombasa,43616,4,824060,1,Comprehensive,0.52,0.38,104.7,82904.21
9953,58,Female,37,Honda,CRV,Hatchback,0,1800,4927598,Mombasa,56393,0,0,0,Comprehensive,0.65,0.63,40.6,96263.97
9954,20,Female,0,Mitsubishi,Pajero,SUV,2,3000,4196902,Machakos,38648,2,273422,0,Comprehensive,0.74,0.23,84.3,101353.53
9955,19,Male,0,Isuzu,Dmax,Hatchback,13,2500,7013169,Kakamega,38240,4,923696,1,Third Party,0.55,0.39,112.3,149347.53
9956,61,Female,34,Subaru,Forester,Sedan,19,3000,3006916,Kilifi,54964,0,0,1,Third Party,0.68,0.52,37.8,65103.74
9957,43,Male,24,Subaru,Forester,Pickup,2,1000,1050570,Meru,35223,1,227445,1,Third Party,0.63,0.21,54.1,35908.55
9958,63,Female,42,Subaru,Forester,Sedan,6,1200,6717623,Uasin Gishu,13427,0,0,0,Third Party,0.92,0.99,53.4,130264.35
9959,35,Female,16,Mitsubishi,Pajero,SUV,1,1800,8350986,Bungoma,9677,3,322815,0,Comprehensive,0.53,0.72,95.3,166814.79
9960,19,Female,0,Honda,Fit,Hatchback,19,1300,9318157,Machakos,5910,2,199370,1,Comprehensive,0.59,0.38,83.3,169422.35
9961,45,Male,19,Nissan,Xtrail,Pickup,7,3000,5106428,Kiambu,53424,1,232983,1,Comprehensive,0.92,0.69,71.4,109396.42
9962,58,Male,40,Toyota,Harrier,Sedan,8,1200,2802184,Machakos,25694,0,0,1,Third Party,0.9,0.61,47.7,62632.76
9963,45,Female,16,Toyota,Corolla,Hatchback,19,1300,4065741,Kericho,45009,4,566368,0,Third Party,0.91,0.49,112.1,111936.11
9964,62,Female,38,Nissan,Navara,SUV,11,1000,1867958,Kiambu,31906,1,194075,0,Comprehensive,0.88,0.24,52.7,55819.37
9965,46,Female,28,Subaru,Impreza,Sedan,5,1800,5685790,Bungoma,15594,1,114915,0,Third Party,0.28,0.91,56.1,111786.85
9966,20,Female,0,Mazda,CX5,Pickup,0,1000,4910625,Kericho,28795,1,98556,1,Third Party,0.35,0.89,70.8,98809.38
9967,20,Male,1,Mazda,Demio,Pickup,13,2500,4740541,Uasin Gishu,32272,0,0,1,Comprehensive,0.23,0.37,41.8,86158.11
9968,37,Male,8,Mitsubishi,Outlander,Pickup,1,2000,8738507,Machakos,10051,0,0,1,Comprehensive,0.83,0.74,58.7,158127.6
9969,23,Female,2,Toyota,Harrier,Pickup,12,1300,7006678,Nakuru,25185,0,0,0,Comprehensive,0.56,0.62,55.2,129500.17
9970,23,Male,5,Mazda,Demio,Pickup,7,1000,9365799,Kilifi,49697,2,317614,1,Comprehensive,0.34,0.25,71.2,164586.98
9971,70,Female,41,Mazda,Demio,Hatchback,10,1000,2365995,Kajiado,58916,0,0,0,Third Party,0.52,0.84,34.9,57589.92
9972,29,Male,9,Isuzu,Dmax,Hatchback,14,1800,9726761,Kiambu,10415,0,0,0,Third Party,0.28,0.36,38.6,162801.42
9973,26,Female,1,Toyota,Corolla,Pickup,0,2500,3620053,Kakamega,8698,1,125874,1,Comprehensive,0.72,0.96,80.3,88600.79
9974,51,Female,23,Subaru,Impreza,SUV,18,1300,5565617,Bungoma,37510,0,0,1,Third Party,0.45,0.81,41.7,101034.25
9975,53,Female,35,Honda,Fit,Hatchback,16,1500,2562755,Meru,56045,0,0,1,Comprehensive,0.84,0.71,50.4,59641.32
9976,74,Female,52,Mazda,Demio,Pickup,5,1000,8140204,Mombasa,51414,1,220589,0,Third Party,0.98,0.5,54.9,152603.06
9977,26,Male,6,Mazda,Demio,SUV,16,1500,4263316,Meru,50496,0,0,0,Comprehensive,0.97,0.66,66.8,94499.74
9978,58,Male,30,Toyota,Prado,Sedan,14,1500,3294588,Mombasa,38434,2,267432,0,Comprehensive,0.28,0.51,57.1,77718.82
9979,74,Female,50,Mazda,Demio,Hatchback,0,1500,7199408,Nairobi,51947,2,113212,0,Third Party,0.89,0.46,66.4,142941.12
9980,40,Female,11,Isuzu,Dmax,Pickup,6,3000,4178107,Kiambu,26598,0,0,0,Comprehensive,0.6,0.57,46.9,89271.6
9981,72,Female,49,Mazda,CX5,SUV,19,1800,1111157,Nairobi,7406,4,95028,1,Third Party,0.33,0.89,89.2,54617.35
9982,54,Male,33,Mitsubishi,Outlander,Hatchback,17,1000,321066,Embu,28500,0,0,1,Comprehensive,0.92,0.4,46.1,24315.99
9983,35,Female,17,Honda,Fit,Sedan,8,2500,5006076,Mombasa,17419,0,0,1,Third Party,0.22,0.26,31.8,87291.14
9984,21,Female,0,Subaru,Forester,Hatchback,11,1500,1621260,Kiambu,23116,1,222302,1,Comprehensive,0.67,0.88,79.7,54168.9
9985,45,Male,18,Toyota,Corolla,Hatchback,12,1300,9823240,Embu,14651,3,369444,1,Comprehensive,0.48,0.57,85.8,181448.6
